,Dimension_0,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Dimension_17,Dimension_18,Dimension_19,Dimension_20,Dimension_21,Dimension_22,Dimension_23,Dimension_24,Dimension_25,Dimension_26,Dimension_27,Dimension_28,Dimension_29,Dimension_30,Dimension_31,Dimension_32,Dimension_33,Dimension_34,Dimension_35,Dimension_36,Dimension_37,Dimension_38,Dimension_39,Dimension_40,Dimension_41,Dimension_42,Dimension_43,Dimension_44,Dimension_45,Dimension_46,Dimension_47,Dimension_48,Dimension_49,Dimension_50,Dimension_51,Dimension_52,Dimension_53,Dimension_54,Dimension_55,Dimension_56,Dimension_57,Dimension_58,Dimension_59,Dimension_60,Dimension_61,Dimension_62,Dimension_63,Dimension_64,Dimension_65,Dimension_66,Dimension_67,Dimension_68,Dimension_69,Dimension_70,Dimension_71,Dimension_72,Dimension_73,Dimension_74,Dimension_75,Dimension_76,Dimension_77,Dimension_78,Dimension_79,Dimension_80,Dimension_81,Dimension_82,Dimension_83,Dimension_84,Dimension_85,Dimension_86,Dimension_87,Dimension_88,Dimension_89,Dimension_90,Dimension_91,Dimension_92,Dimension_93,Dimension_94,Dimension_95,Dimension_96,Dimension_97,Dimension_98,Dimension_99,Dimension_100,Dimension_101,Dimension_102,Dimension_103,Dimension_104,Dimension_105,Dimension_106,Dimension_107,Dimension_108,Dimension_109,Dimension_110,Dimension_111,Dimension_112,Dimension_113,Dimension_114,Dimension_115,Dimension_116,Dimension_117,Dimension_118,Dimension_119,Dimension_120,Dimension_121,Dimension_122,Dimension_123,Dimension_124,Dimension_125,Dimension_126,Dimension_127
miRNA_751,-0.0077737086,-0.6148184,0.030268425,0.09001246,-0.33624032,0.38152573,0.12070781,-0.08723791,0.2503297,0.52013123,0.74901325,-0.00053884095,0.2895337,-0.11859041,0.023867272,-0.32209164,0.2313933,-0.39121443,0.20925136,-0.1762806,-0.064583085,-0.21389927,0.17553085,-0.20171341,-0.36269253,-0.255934,0.09988471,-0.08757452,-0.050954454,0.04416904,0.08135283,-0.038427196,0.028876737,0.22998393,-0.0070058824,-0.2177048,0.40905967,0.092611946,0.1419151,-0.15269044,-0.36046833,-0.21897523,0.19608746,0.41618913,0.6774946,-0.046652764,-0.6469198,-0.19064176,-0.26985368,0.4135,-0.04126506,0.18633235,-0.021106204,0.06543729,0.28565165,0.10851754,0.24349886,-0.19567315,-0.016147668,0.066626795,0.18960208,-0.05804061,0.33047327,0.31317717,0.33905452,-0.12311382,-0.032600343,0.30008337,-0.031453375,-0.19179145,-0.34228793,-0.08970899,0.005432434,-0.08011898,-0.2097064,0.33111727,0.012126893,-0.12759106,0.107229315,-0.056651186,-0.2514756,0.20520253,0.12543301,-0.075221054,0.30625355,-0.41903073,0.21057236,0.16206928,0.09657455,0.66415644,0.074464634,-0.37022775,0.0058942568,0.40783334,0.36147964,-0.33227384,-0.11042904,0.11220379,0.19984998,0.012503107,-0.3823981,0.10266216,0.07909103,0.053823873,0.10268992,0.097198315,0.314861,0.27752507,0.22778885,0.11388767,-0.16401616,0.061905243,-0.044897284,-0.108308926,-0.18803339,0.09011867,-0.085729174,0.6384009,0.17687394,0.06688527,0.31809556,0.06410482,-0.22484522,-0.5955509,-0.3858756,-0.060664736,0.176142,-0.3363501
miRNA_752,0.02415871,-0.38776293,0.13973527,0.46920282,-0.17473662,0.27006105,0.2954276,-0.22932845,0.1658953,0.4654643,0.46601868,0.147709,0.15894775,0.08237617,-0.3511919,-0.12548766,0.18526284,0.16587931,0.154628,-0.2169027,0.15827975,-0.12599471,0.059093863,-0.07526602,-0.52921563,-0.1903259,-0.09639125,0.06712788,-0.18150955,-0.19817708,-0.21917039,-0.2940507,-0.049402356,-0.21728455,0.106557965,0.02305059,0.48631644,0.43995172,-0.21645363,-0.37249106,-0.4485329,-0.24895224,-0.33131745,0.10644479,0.5187256,0.086926535,-0.4339983,-0.17451431,-0.16319752,0.5456636,0.20873894,0.020841196,0.37240168,-0.013575644,0.1511493,0.111396715,0.031893797,-0.06869971,-0.20090273,-0.020306395,-0.25186908,-0.027549842,0.44391236,0.25759968,0.28613776,-0.22609732,-0.3978104,0.6167891,0.23595315,-0.098949894,-0.37236443,-0.24563266,-0.24520405,0.33835515,0.024003835,0.48251188,0.2345925,0.0039278045,-0.21703784,0.086394,-0.104225114,-0.03447822,-0.11123301,0.024624623,0.55658937,-0.04788662,0.1508039,0.21122132,0.23135337,0.5518362,0.21618925,-0.20995475,0.0021782673,-0.2899606,0.60058075,-0.39095485,-0.4978029,-0.13410889,0.17619927,0.31433254,-0.16819292,0.8044144,0.16301669,-0.12454087,0.29334554,0.052388266,0.065446995,0.07394042,0.14861809,0.39996865,0.35770217,0.28181598,-0.1461305,-0.2509334,0.0816907,0.10598836,-0.22749329,0.4250022,0.16734484,-0.12319442,0.3219749,0.35153115,-0.0029938854,0.1627962,-0.5320572,0.11762781,0.29655188,-0.598397
miRNA_753,0.015126905,0.23969986,0.25049722,0.11855253,0.14721885,0.09403523,0.25694764,0.04987901,0.32552248,0.24594133,-0.021994375,-0.051475197,-0.1690538,0.063845664,-0.110723495,0.3723372,0.21470203,0.1380384,0.21315661,-0.34831277,0.0724524,-0.142471,-0.15963009,-0.0050642435,-0.586348,0.09979298,-0.48933253,-0.108831994,-0.25739786,-0.26595446,-0.13762207,0.2596559,-0.21099691,0.11243443,0.095514126,-0.0042321836,0.1040506,0.4264216,-0.32525674,-0.31988132,-0.44105077,0.06871688,0.13303506,-0.14737023,0.46315032,0.020455834,-0.14187534,0.15561001,0.033192284,0.3754512,0.04531885,0.63285637,-0.005577668,-0.16853264,0.0155346785,0.04838193,0.054403175,-0.0012664018,0.06416566,0.12802619,0.10318023,0.006281294,-0.27724254,0.025497703,-0.04420961,-0.42562664,-0.4056423,0.22372948,0.25112516,-0.19072849,-0.08010353,0.12614688,-0.4258643,-0.034170374,0.21117301,0.056601636,0.21189635,-0.18353786,-0.53454256,0.047784045,-0.10705121,0.000399231,-0.01792032,0.40791798,0.14806892,0.37358066,-0.06648925,-0.37076348,0.03292421,-0.018912308,-0.21965946,-0.22402698,-0.007272435,-0.47000104,0.14356127,-0.02497457,-0.30209342,0.07505774,0.47359362,0.12536347,0.10165986,0.31368467,-0.3128425,-0.05506141,0.03685423,0.18270543,-0.22377516,0.18695614,-0.11241139,0.031329516,0.30312762,0.08728466,-0.22638406,-0.3072541,0.11766437,0.012028733,-0.29300308,0.4784446,0.054265555,-0.13323812,-0.3486138,0.019492075,0.11478307,0.38986307,-0.0651536,0.13394308,-0.005450513,-0.22771037
miRNA_754,0.578336,0.19014491,0.13591225,-0.24700604,-0.09404309,0.02621111,0.4042859,-0.21525522,-0.026886187,0.057169702,0.6004025,-0.020651635,-0.13980596,-0.81419545,-0.26749966,0.26365384,0.106014475,0.09139255,-0.0016698656,-0.16662389,0.56773084,0.41593242,-0.099662274,-0.16472358,-0.17259207,-0.003190665,0.49563652,0.1250451,0.1606301,0.10568539,-0.023502205,0.43325555,0.23795037,0.14955857,-0.29058585,-0.12607051,0.49154884,0.87583876,0.084912166,0.23977812,0.23578054,0.69920367,-0.17404705,-0.59569925,-0.05139013,0.31361592,-0.24288943,0.3502167,-0.07879645,0.1340927,0.22004971,0.00979216,0.05104321,0.3979893,-0.0079277465,0.26689228,-0.12064067,0.15707578,-0.037210923,-0.011320306,-0.10642273,-0.12819225,-0.46236682,-0.10299501,-0.041142065,-0.036839496,-0.07569852,-0.087885275,-0.19754587,-0.20191613,0.21284452,0.24407174,-0.20592424,-0.05354116,-0.21117197,0.06261138,-0.23732373,0.19304985,-0.12245463,-0.323834,0.15336743,-0.24463512,0.29579645,-0.21145421,0.34635317,0.3961092,0.06015233,-0.63521904,-0.21910213,0.09449731,-0.11768936,-0.13811569,-0.2878542,0.32919732,-0.039281018,0.1879395,0.17500213,0.45794043,0.16921319,-0.2503459,-0.29389977,0.14938353,0.11794974,-0.19415656,-0.19197121,0.32081315,-0.21632998,0.1416673,0.7681234,0.62342685,0.25642884,-0.1038733,-0.29247344,0.30142358,0.24462186,0.02625767,0.14937647,-0.36337057,-0.24575391,0.31940436,-0.572951,-0.30381805,0.0436433,-0.7500818,-0.52970374,0.045519546,-0.34508362,-0.5280158
miRNA_755,0.09172348,-0.004150454,0.071081996,0.1987372,0.23096508,0.28844142,-0.21658418,-0.19914736,-0.014761684,0.18380587,0.2956328,-0.09691539,0.052559987,-0.10344587,0.104561314,0.07399342,-0.22795151,-0.4992719,-0.046920512,0.2575119,-0.1311205,-0.018083088,0.26488942,0.4322291,0.27750444,0.08315534,0.14350097,0.072720654,-0.22916958,0.112012655,-0.21328455,-0.06510433,-0.07172899,-0.029333996,0.20129648,-0.04919727,0.42286092,0.22462332,0.01783718,-0.0076529454,-0.28280234,-0.20732872,0.0765051,-0.08984627,0.21638055,-0.060449682,-0.47406125,-0.22577858,-0.10257964,0.3918392,0.08776161,0.14408183,0.4506122,0.03011814,0.40460843,-0.10086326,0.2808638,-0.26049694,-0.3246612,0.01085116,-0.07032153,-0.009941325,-0.0072546117,0.084676445,-0.20670512,-0.10204991,-0.06994034,0.07016544,0.25677145,-0.28601706,0.011851787,0.43650666,0.32774028,-0.5353936,0.12514295,0.20255391,0.40478295,-0.18369651,0.047797367,0.09669436,-0.49538475,0.2560626,0.16862102,-0.003271032,-0.05668421,0.08917503,0.17984858,0.033539467,-0.103794344,0.38463005,-0.0033824225,-0.20753731,0.12960361,-0.021399276,0.10264186,-0.06799959,0.25323007,-0.06589612,0.2831983,0.062327903,-0.3722782,-0.10375393,0.024832863,0.0065115592,0.08676361,0.22095934,0.17571278,0.2877858,0.11158207,0.110089906,0.044502333,-0.23053078,-0.11530162,-0.14477172,-0.012172671,0.1606803,0.14065936,0.315903,0.006806975,-0.06184311,0.19042735,-0.010858612,-0.00014654234,-0.05934475,0.09168148,-0.2575609,-0.41303504,-0.18621087
miRNA_756,-0.19510877,0.06036653,0.22537786,0.23358731,0.06564848,0.20856547,0.078191884,-0.44294035,0.14574154,0.2031845,0.13397354,0.28025055,0.16679181,0.05848966,-0.15010352,0.0035961526,0.06423442,0.63979834,0.014007868,-0.28116047,-0.020267969,0.20572521,0.21218488,-0.037969224,0.07396506,0.091236584,0.08250714,0.4302586,0.07777717,-0.40264478,0.22508968,-0.2753749,-0.5782817,-0.06965425,0.32760328,-0.191445,0.483946,0.56871706,0.14710696,-0.64248574,-0.2940201,-0.45282903,-0.09932834,-0.20431393,0.3613892,0.24353458,0.054354522,0.10819968,0.07623531,-0.09569133,0.2517767,-0.21253513,-0.5471766,0.26720986,-0.20037358,-0.26358792,0.1964733,-0.1251225,-0.36931944,0.09493795,-0.083011694,0.20664518,0.30507272,-0.13553122,-0.3590632,-0.16710813,-0.24868657,0.63326395,0.36498222,0.3155183,-0.057150602,0.3444084,-0.34212193,-0.35609576,-0.015574566,0.28504977,-0.011140492,0.35860002,-0.04099032,-0.4839083,-0.05787132,0.010247405,-0.36049685,-0.22271699,0.21501282,0.46996775,0.14662918,-0.57813346,0.06149569,0.24297383,-0.45439258,-0.1365658,-0.30354187,-0.6381572,0.08840398,-0.18849671,0.3629858,-0.01737867,0.41646537,0.54989785,-0.37471265,0.29635963,0.10563963,0.086659215,-0.03424929,-0.19162457,0.048038907,-0.41652367,-0.13459909,0.15276027,0.32057485,0.25757667,-0.32399222,-0.0033711048,0.4823937,0.033933524,-0.52883404,0.40985528,-0.3545756,0.061222255,-0.4078495,0.20770162,0.0810652,0.14054196,-0.083744965,-0.14346662,-0.025941702,-0.30603173
miRNA_757,0.16699632,0.20276715,0.041682128,0.4329715,0.08008828,0.12477082,0.08436158,-0.40802935,-0.2635152,0.093883514,0.29084635,0.29017287,0.18430097,0.010222359,-0.110644095,0.12410101,0.09985509,0.59494334,-0.06475185,-0.109317824,0.015865246,0.019563632,-0.035342015,-0.061042424,-0.45384145,0.19055657,-0.005410565,0.17543428,-0.08739697,-0.13590379,-0.028935855,-0.37209472,-0.30937785,-0.2752145,0.16735603,-0.15068667,0.24513003,0.8436187,-0.061662916,-0.51400965,-0.07734423,-0.297895,0.023120668,-0.16322163,0.31811288,0.0802346,0.13997579,-0.07935748,0.25974277,0.19479838,0.20851494,-0.026161017,-0.008825377,0.02887199,-0.19788224,-0.3176717,0.07782187,-0.16214152,-0.33117652,-0.03715671,-0.017902113,0.040687896,-0.07802724,-0.17515236,-0.305098,-0.27752122,-0.308043,0.5849963,0.39656314,0.24208637,0.10856989,0.063503645,-0.16488612,-0.35290283,0.27280334,0.5367986,0.055636328,0.090055324,-0.26496935,-0.37227687,0.26057896,0.095023535,-0.47819722,-0.13643405,0.018169442,0.27047867,0.34901908,-0.30743936,-0.04720127,0.25566864,-0.23423359,-0.006776444,-0.3781366,-0.30106634,0.22742014,-0.23638575,-0.23526922,-0.23610364,0.2510693,0.6953155,-0.59238917,0.62927145,0.013386607,0.11557778,0.035835143,-0.18898661,-0.11611066,-0.313106,-0.06006015,0.15535668,0.19559383,0.22391693,-0.36183622,0.1276995,0.4362872,0.18126072,-0.29417455,-0.050520502,-0.09095751,0.22736953,-0.22597896,0.3105026,0.15866803,0.27501103,-0.27543283,-0.25079522,0.2917223,-0.20634104
miRNA_758,0.3849305,-0.112911806,0.17296717,-0.05545104,0.35021242,-0.016816307,-0.09473979,-0.048546854,-0.14175746,0.15386944,0.32957482,0.18446349,0.29590875,0.30763978,-0.31981638,0.22285235,-0.047785614,0.44599724,-0.21168752,-0.27855355,-0.24074312,0.025806207,-0.30345735,-0.3260812,-0.08992044,0.019764883,0.012949671,0.31597874,0.2823949,0.08790321,0.14179137,-0.32374096,-0.13552281,-0.3002393,0.3116087,-0.005871671,0.19481581,0.47934446,0.48191753,-0.30805555,0.018893871,0.19791436,-0.2410621,0.4742056,0.56598055,0.067791454,0.54108167,0.13047224,-0.0058944086,0.38380688,-0.47674155,0.23026462,-0.043237828,0.108997464,-0.2608978,-0.30876556,0.12098923,-0.14987396,-0.10696228,0.53666157,-0.07013311,0.021378148,-0.4709764,0.058286,-0.12366396,-0.21399456,-0.1545313,0.6003371,-0.04525016,-0.1138607,-0.066702396,-0.12672229,-0.10869833,-0.58329225,0.25795913,0.4940284,-0.64413005,0.12519033,-0.07732428,-0.47369105,-0.03937371,-0.34973195,-0.32681164,-0.17193931,-0.14562137,-0.13430007,0.37767935,-0.21176279,0.07141011,0.4603496,-0.032648873,-0.16167639,-0.6948322,0.58060145,0.48966795,-0.077839114,0.050164867,-0.053099517,0.5029105,0.3897638,-1.0113535,0.21549329,0.22869422,-0.07537202,-0.16891362,-0.30910984,-0.032437433,-0.16166545,-0.57159346,-0.3710657,-0.14877781,0.21072668,-0.21120921,-0.037860855,0.3450049,-0.13105363,-0.031079909,-0.40810868,-0.4492914,0.24012895,-0.46700305,0.3523379,0.41119272,-0.31800857,0.0803147,-0.40420854,0.17905968,-0.079178125
miRNA_759,0.10124279,-0.052494973,0.1920163,0.365982,0.09813491,0.05131766,0.09814883,-0.43288,0.0694821,0.07303601,0.3417929,-0.028899396,0.15525696,0.1380335,-0.19579934,-0.20312151,0.1658003,0.35253876,-0.09567999,0.012716677,0.08282661,0.09407162,0.06541165,0.030121358,-0.16028118,0.2545616,-0.050980236,0.072467335,-0.03625972,-0.14811051,-0.20564054,-0.04372291,-0.16200224,-0.37969652,0.011403218,-0.021248277,0.104650594,0.57871395,0.026623975,-0.053730953,0.18322788,0.046349734,-0.09633697,-0.16039912,-0.025547052,-0.059937198,0.2057082,0.11909818,0.0069292635,-0.0069551775,0.2013952,0.08094657,0.007420044,0.060624525,-0.07041449,-0.5627676,0.13089627,-0.35253727,0.083641745,-0.104591236,0.00907471,-0.035736576,-0.03675152,0.0072870185,-0.2678577,-0.35889158,-0.2754137,0.33197474,0.42435732,0.048324395,0.07714677,0.33694857,-0.24996461,-0.14625156,0.16202372,0.42534226,0.040871035,-0.12962699,0.040921316,-0.50269556,0.004126365,0.1528224,-0.36018047,-0.104696296,0.18728429,0.12704651,0.23337258,0.09474537,-0.061182912,0.06911742,-0.52662766,0.005555235,-0.29323798,-0.11247769,0.1816703,-0.030110521,-0.2774638,-0.5327711,0.11595065,0.37607086,-0.52268803,0.31058356,0.47952956,0.29795602,-0.13719921,0.0636748,-0.12188535,-0.07888429,0.040421903,-0.08696984,-0.02818504,-0.43413344,-0.3436224,0.16799012,0.24168779,0.006273854,0.031194033,-0.067486785,0.043535884,0.25353357,0.3614333,-0.029658146,-8.231902e-05,-0.05443271,-0.0057157357,0.12069901,-0.068555675,-0.087821655
miRNA_760,0.36036718,0.12188011,0.20126374,0.3536427,-0.004750678,-4.9645976e-05,-0.085617214,-0.20895836,0.18109365,0.1618383,0.18509878,0.18507335,0.12615286,-0.35910487,-0.04955378,-0.040166,0.08097818,-0.22755714,0.06433733,-0.07357097,0.1345303,-0.24742788,0.25894946,-0.13392903,0.07730877,-0.1898722,-0.09476859,-9.112137e-06,-0.030785192,-0.23116015,-0.1218545,0.020128867,0.10431498,0.32278475,-0.021176768,-0.25707388,0.0703471,0.5638159,0.17523924,-0.3422471,-0.15174045,-0.23110312,0.036786616,-0.018825432,0.21052448,-0.0989977,-0.110285446,0.030625353,0.009687194,-0.035539974,-0.10021938,0.56146485,-0.30450475,0.09806412,-0.2229509,-0.44220954,0.33016187,-0.13248935,-0.19714919,0.31435746,0.27044484,-0.33357555,-0.18841277,-0.13786188,-0.015909633,-0.12515464,-0.08437018,0.10221633,0.2343624,-0.07407707,-0.0678456,0.3187474,0.13184038,-0.45253092,0.008078151,0.13184257,0.094819285,-0.30755123,0.13660632,-0.28897932,0.17065711,0.050460145,-0.34606817,0.099733025,0.09665293,0.1621441,-0.08952911,-0.15590836,0.16712771,0.46274307,-0.5571372,-0.051330492,-0.29507652,-0.00017711494,0.044620816,-0.15733081,-0.31373537,-0.15682493,0.1976373,0.63459504,-0.36258548,0.4907754,0.2576284,0.1810281,0.20161422,0.122444354,-0.30979487,-0.093636185,-0.2686564,-0.24821056,0.024273826,-0.26245797,-0.26619267,0.17325784,0.39717996,0.30095938,-0.45635605,0.194362,0.21122806,0.2769142,-0.10812586,0.12098088,0.058401644,0.08365799,-0.07055212,-0.14979745,0.35534278,-0.16953045
miRNA_761,0.09632704,0.099406876,0.026396096,0.30353794,-0.00064246566,-0.0639239,-0.18232323,-0.35182607,-0.15347216,0.04122953,0.2565021,0.16665913,0.06679945,-0.06823908,-0.04865459,-0.015115328,0.1724235,0.27830923,-0.12882803,0.092008926,-0.24561347,0.095987245,0.32211587,-0.03708683,-0.063656725,-0.02052977,0.09010314,0.006555061,-0.15593298,-0.04141818,-0.23534304,-0.27020577,-0.2068688,-0.20361483,-0.1250562,0.057555567,0.1901661,0.8177154,-0.039980058,-0.2789619,-0.069968864,-0.24826764,0.00054146996,-0.002605144,0.08251903,0.101159394,-0.09746806,0.03434436,0.25234044,0.24816275,0.1508276,0.034712486,-0.12613006,0.18554662,0.13348666,-0.299819,0.08326481,-0.27615005,-0.34484527,0.05454376,-0.08332998,-0.07367846,-0.22716708,-0.17011486,-0.27798015,-0.36531824,-0.34191218,0.4462349,0.23852207,0.15936124,-0.10781416,0.14106478,0.084282674,-0.41656813,0.24927863,0.4491146,0.03316131,0.053878687,0.043712143,-0.13306797,-0.06833054,0.10792199,-0.25011867,0.044511274,0.0023601989,0.18721259,0.10809578,-0.21460213,-0.15034555,0.1548406,-0.20250078,0.06004439,-0.3922899,-0.11515188,0.17474702,-0.2027837,-0.05372473,-0.19651765,0.4408839,0.39404055,-0.51547366,0.4404974,0.31817713,0.06013817,-0.10673621,0.15609795,-0.03560697,-0.1314995,0.038149253,-0.0037887786,0.27197,0.112600975,-0.18603417,0.14332275,0.23440215,0.12281771,-0.15650198,0.13641587,-0.18516372,0.248166,0.0147646135,0.19700556,-0.011326334,0.060913533,0.109980665,-0.15523748,0.005024279,-0.0666903
miRNA_762,0.20743668,0.16912964,0.04778149,0.3195825,0.03135345,0.035142004,0.009966802,-0.0575329,-0.21961108,0.017655864,0.1339827,0.31964064,0.13054168,-0.29778257,-0.27385,-0.11340398,0.24046226,0.1736443,-0.13256675,-0.2355113,0.090205945,0.2406556,0.48510325,-0.10929409,-0.018053196,0.0715708,0.28535968,0.1520439,-0.12595163,-0.07246512,-0.18193349,0.09471834,-0.16231312,-0.035014424,0.054694325,0.08958815,0.08446662,0.5157367,-0.23582897,-0.13395795,0.11612267,-0.17547719,0.20199618,-0.042477556,0.16869895,0.41290328,-0.4307485,-0.018154275,0.28168342,-0.094882146,0.13122195,0.2030096,-0.42302302,0.101061895,0.24293052,-0.34768963,-0.07315459,-0.7619251,-0.69388384,-0.24301288,-0.17555171,-0.06687642,-0.47040907,-0.2159945,-0.20326076,-0.27673495,-0.12046219,0.30710888,-0.028943641,-0.2857959,0.17652671,0.16193888,-0.013990739,-0.33432448,0.047768142,0.29488966,0.17150463,0.21832305,-0.34093532,-0.8302049,0.18460713,0.40213597,0.30414432,0.13132164,0.06637841,0.053017806,0.32474333,-0.3046715,-0.1314175,0.28169128,-0.080363154,-0.07078054,-0.030299334,0.15480971,0.3345267,0.1740743,-0.34091526,-0.24246268,-0.2687689,0.13051188,-0.3489424,0.5143246,-0.06314911,0.025212472,0.13354884,0.1202438,-0.17499638,-0.6349218,0.20176476,-0.13916808,0.0106575275,-0.26470944,-0.059500903,0.018179713,0.26140803,0.033699397,0.027442463,-0.20368779,-0.10829932,0.109417535,-0.53292763,0.065221556,0.16884965,-0.2189879,-0.269338,-0.062131193,0.15119565,0.24557917
miRNA_763,0.3888859,-0.0607538,0.006136537,0.32001513,-0.068970986,0.041804258,0.16681583,-0.17188297,0.02823306,-0.14649212,0.35756955,0.22396421,-0.017772203,-0.4937779,-0.12431853,-0.015872743,-0.102047764,0.10990047,-0.21415147,-0.053628057,-0.19186853,0.1649733,0.23843908,-0.13704188,-0.11942152,0.12284069,0.101923056,-0.09656997,-0.3792328,0.17207913,-0.09606452,-0.1822659,-0.44083792,-0.13829081,-0.007504342,0.027982427,0.27792388,0.5163918,0.017976807,-0.08083815,0.09243221,0.078952335,0.16044886,0.041097574,0.053093486,0.27285838,-0.15925115,-0.06319962,0.21722806,-0.089047216,0.23647775,0.21959476,-0.1595703,0.37839365,0.24708691,-0.22391288,0.2062313,-0.10276445,-0.14122576,-0.25191328,0.027926274,-0.17148048,-0.15740836,-0.19514234,-0.15277459,-0.48846927,0.0072863135,0.33812106,0.25623864,-0.23321287,-0.035286773,0.074254714,-0.15588868,-0.2265463,0.32312742,0.23973662,0.18306978,-0.00368748,0.02909622,-0.35005316,0.51781756,-0.040941294,-0.12691824,-0.0015432677,-0.08382634,0.19394417,0.13633335,-0.40199813,-0.018765861,0.20046687,-0.08743582,0.25071657,-0.3321373,-0.13958882,0.09662697,0.15880312,0.0015752646,-0.06387413,0.0916137,0.16386025,-0.42599073,0.19863674,0.22766143,-0.058467917,-0.26467028,-0.049209148,-0.5486222,-0.21793376,0.17611708,0.08317025,0.17197526,-0.012725247,-0.07357175,0.32711318,0.16415073,0.22629927,-0.08474272,-0.013106868,-0.14445893,0.13591813,-0.055966962,0.113407396,0.08239619,-0.08216883,0.006281527,-0.40440476,0.040828276,-0.18565577
miRNA_764,-0.20450869,-0.12908867,0.3921542,0.021129621,0.07262706,0.2073199,-0.24601707,-0.050065085,-0.20083326,-0.10849752,0.15114012,0.14045231,-0.073924094,-0.0573149,-0.14362249,0.101889595,0.13878253,0.21809095,0.033929702,0.16067044,0.03877932,0.07056705,0.021480871,-0.054419395,-0.071974516,-0.11303775,-0.16994615,-0.34642088,0.09006119,0.15774561,-0.09401835,-0.07167707,-0.11773876,-0.044736035,-0.2858944,-0.27671108,0.45929798,0.076073855,-0.08566074,0.037586156,-0.31947348,-0.05350366,-0.013841516,0.034294076,0.2585305,0.08277361,-0.10906321,-0.009456336,0.31365427,-0.0126755955,0.49410084,0.10462186,0.026485395,0.1884636,0.31710526,-0.20012929,0.4774523,-0.08037128,0.046323758,-0.2708651,-0.2820185,-0.010882864,-0.047844116,-0.2521312,-0.2281094,0.22150727,0.048836272,0.44096553,0.20513254,-0.16093822,-0.14558499,-0.2260729,-0.2966142,0.07034831,0.26949564,-0.08949994,0.0934063,0.038265336,0.03072424,-0.5682925,0.07065393,-0.05634498,-0.05461841,0.3148295,-0.1114514,-0.14492796,0.25355312,-0.07967641,-0.15416375,0.3719994,-0.1728828,0.25487685,-0.5122542,0.07906773,0.21457194,-0.05568206,-0.20390707,-0.41034666,0.074829146,0.06609963,-0.37942484,0.21736597,0.070417054,-0.01183934,-0.12073111,0.2883574,-0.8088396,0.06258552,0.08096478,0.20506744,0.13412659,0.080209926,0.04854767,0.2349986,0.10139959,-0.19817264,-0.04877022,0.019336106,-0.11272058,0.33084705,0.23316479,0.39789724,-0.18856011,0.18538363,0.30347455,-0.058751117,0.08953943,-0.12794575
miRNA_765,0.1914257,-0.04740267,0.016718978,0.23347583,-0.07607708,0.05245205,-0.2478358,-0.14353475,-0.16469337,0.14100228,0.06931207,0.12859465,-0.039123956,-0.17374554,0.11124828,-0.14209245,-0.35347217,0.20934857,0.20805125,0.054033548,-0.29551753,0.16555761,0.240073,0.1578812,-0.02582022,-0.14346634,-0.116860054,-0.19864438,-0.02097103,-0.039542943,0.05036053,-0.07629026,-0.19281827,-0.11267953,-0.2700828,-0.16608754,0.40104917,0.6584847,-0.25135994,-0.5531356,0.106956065,-0.46791625,0.017283138,-0.10072498,-0.05229297,0.03859602,0.09641874,-0.25319317,0.17961651,-0.047480546,0.47460213,0.08002894,-0.061870165,0.32904693,0.41006085,-0.32456017,0.18757989,0.010994873,-0.12893583,-0.34946412,-0.41370553,0.23377891,0.08207726,-0.41273972,-0.3001837,-0.18457204,-0.24509391,0.38901478,0.10603484,-0.12570971,-0.24665278,0.04986242,0.0014075497,-0.09366407,0.29768664,0.13435666,-0.1176992,0.04309714,-0.181456,-0.6411875,0.15533689,0.24463843,-0.1124649,-0.082341485,-0.25691098,-0.13527003,0.5056212,-0.1567099,-0.27326497,0.25824013,-0.18137401,0.16554813,-0.2527671,0.11993686,-0.08443629,0.009579096,-0.019870143,-0.44181862,0.27126104,0.1346508,-0.6313685,0.55117965,0.269662,-0.043591097,-0.34832793,-0.10346386,-0.17760654,-0.19298626,0.09677528,-0.17812428,0.1344163,0.058551557,-0.18737608,0.015861267,0.17677097,-0.021024978,-0.0962896,0.23656972,0.081996754,0.38764724,-0.13597786,0.21706095,0.015314016,0.08178454,-0.06271413,-0.30813286,-0.020731565,-0.07963045
