,Dimension_0,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Dimension_17,Dimension_18,Dimension_19,Dimension_20,Dimension_21,Dimension_22,Dimension_23,Dimension_24,Dimension_25,Dimension_26,Dimension_27,Dimension_28,Dimension_29,Dimension_30,Dimension_31,Dimension_32,Dimension_33,Dimension_34,Dimension_35,Dimension_36,Dimension_37,Dimension_38,Dimension_39,Dimension_40,Dimension_41,Dimension_42,Dimension_43,Dimension_44,Dimension_45,Dimension_46,Dimension_47,Dimension_48,Dimension_49,Dimension_50,Dimension_51,Dimension_52,Dimension_53,Dimension_54,Dimension_55,Dimension_56,Dimension_57,Dimension_58,Dimension_59,Dimension_60,Dimension_61,Dimension_62,Dimension_63,Dimension_64,Dimension_65,Dimension_66,Dimension_67,Dimension_68,Dimension_69,Dimension_70,Dimension_71,Dimension_72,Dimension_73,Dimension_74,Dimension_75,Dimension_76,Dimension_77,Dimension_78,Dimension_79,Dimension_80,Dimension_81,Dimension_82,Dimension_83,Dimension_84,Dimension_85,Dimension_86,Dimension_87,Dimension_88,Dimension_89,Dimension_90,Dimension_91,Dimension_92,Dimension_93,Dimension_94,Dimension_95,Dimension_96,Dimension_97,Dimension_98,Dimension_99,Dimension_100,Dimension_101,Dimension_102,Dimension_103,Dimension_104,Dimension_105,Dimension_106,Dimension_107,Dimension_108,Dimension_109,Dimension_110,Dimension_111,Dimension_112,Dimension_113,Dimension_114,Dimension_115,Dimension_116,Dimension_117,Dimension_118,Dimension_119,Dimension_120,Dimension_121,Dimension_122,Dimension_123,Dimension_124,Dimension_125,Dimension_126,Dimension_127
miRNA_803,0.6984747,-0.12320196,0.28336626,0.13636798,0.15928172,-0.2051163,-0.1429947,-0.039363228,0.47365806,0.53002656,0.39263204,-0.3991379,-0.36725414,-0.16412744,0.12138686,-0.30532956,0.48001748,0.046049573,0.34897345,-0.380742,1.1319125,-0.14616725,-0.2877205,0.5985514,-0.5293326,0.4975818,-0.05555847,0.04699789,0.006815586,0.18405189,-0.63200796,0.10001605,0.054658864,-0.13058884,-0.0002074194,0.04114374,0.053238086,-0.5748348,-0.16764955,-0.24657923,0.0061163064,0.017653551,-0.050980628,-0.4421749,-0.6275504,0.3981868,-0.17193167,0.29161486,0.54477334,0.019926352,-0.14999777,0.048296433,-0.03224006,0.23625992,-0.10180493,-0.45939487,-0.44760805,-0.6815637,0.09082599,-0.17519113,0.2677716,0.23486963,0.15108849,-0.042889386,-0.4291854,0.098887734,0.15158838,0.2359002,-0.40761265,-0.19501075,0.17393053,-0.40726215,-0.21386504,-0.54098916,0.19634865,0.0934604,-0.19905753,-0.8003765,-0.12846573,-0.2601844,0.113331,-0.14773974,0.3415774,0.105507925,0.43031943,0.19030273,0.3700627,0.24966691,0.3129205,0.17510228,0.041200213,-0.5198966,-0.5663058,-0.6862744,-0.20710205,-0.24070522,-0.32845837,-0.71398026,0.2757419,-0.15525311,-0.06782008,0.076357804,-0.074688554,0.05060925,0.23377776,0.3621967,-0.43562967,0.20372657,0.22416319,-0.54080415,-0.11182086,0.032731123,0.38354346,0.160974,0.08466957,0.5772408,-0.44379452,0.45875448,-0.48339808,-0.557259,0.16914214,-0.13845354,0.26332694,0.35988605,0.559583,-0.12754619,-0.17549862,0.057808593
miRNA_804,0.0025987476,-0.0032649823,0.0028145574,0.0016599894,-0.001167804,-0.0046484545,0.004955925,0.0022275392,-0.003574932,0.005255198,0.0025097486,0.002323756,0.0069399867,-0.0076939594,-0.0067249443,0.00072827376,-0.005412597,-0.00094354525,0.006824149,0.0038199052,0.00035910867,-0.0072331894,0.0006563831,0.0037122164,-0.0012174193,0.0009899642,0.007447647,-0.0027866028,-0.00416293,0.004731668,0.004746236,0.0017722566,0.0047319904,-0.003601376,-0.0024473686,0.005358843,0.0028321296,0.0069379043,0.002238065,0.0022442061,-0.0065551456,-0.0025561433,0.005493548,-0.0024806578,-0.0031389315,0.006881222,0.0047042333,0.0067456383,-0.0075823963,-0.006701868,0.0049436074,-0.0026267804,0.0050271824,-0.0047453307,-0.0003028661,0.0058841966,-0.0037284177,-0.00094635785,-0.0027099196,-0.0056767333,0.0038804077,-0.003722269,-0.0019341335,-0.00021345913,-0.001594726,-0.0031725727,-0.0071555804,0.0028282236,-0.0073303934,-0.0039825346,-0.004281275,0.00405515,0.0011852197,0.0024269838,0.007143777,0.0040073097,0.004495777,-0.006368486,0.0023799203,-0.0007251706,0.001229465,-9.568408e-05,-0.0030135047,-0.0013715588,0.0016472731,-0.0039788354,0.0032231659,0.0044115167,0.0035358015,-0.0030280985,0.0024662986,0.0048191287,-0.0045547653,0.0017184317,0.0026094224,-0.0075636934,-0.004988581,-0.0032679625,0.0009632576,-0.0060290527,-0.0027196296,0.0030568484,0.0030746385,0.0072752982,0.002930602,-0.00478141,-0.0027455352,0.0075171385,0.0040892176,-0.0028941408,0.0033677649,0.0007844381,0.00208693,0.005095575,-0.0017113741,-0.0024896134,1.994893e-05,-0.0026276615,-0.0012568403,-0.0009782519,-0.0077738836,-0.001453219,-0.0031137,0.0024866909,0.0014782567,-8.660555e-05,0.0032455977,-0.0027748533
miRNA_805,0.007692199,-0.0033111218,0.0055847596,-0.0011323933,0.0011224058,-0.0067782197,0.0011952836,0.0035907757,0.0063691325,-0.0043054484,-0.006026633,0.0015197787,0.005195707,0.0070794877,-0.0005109813,0.0066537205,0.0029535461,-0.0063269306,0.0022162907,-0.007542815,-0.0069252495,-0.0052996594,0.00714951,-0.0031029694,0.0067452937,-0.0014953483,-0.004267821,-0.0022123735,0.007425204,-0.0015996043,0.0028737132,-0.0019804128,-0.006291913,0.007186055,0.006346628,0.0024145078,0.0013355501,-0.0013995916,0.0007973127,-0.0025910921,-0.0056520496,-0.003153693,0.0037295204,-0.0077200774,-0.0075156707,-0.00015684031,0.0023980252,0.0010771286,0.0022889823,0.006041553,0.0060545113,-1.21910125e-05,-0.000748815,0.0014174115,-0.0052887257,0.00019881874,-0.0077562127,-0.0008465089,0.0044891927,0.001564458,0.0038113724,0.0062086955,0.006822355,-0.0060951,0.0015799236,-0.0043424014,-0.0060760733,0.0057143886,-0.0020009242,-0.0009840392,0.0059977137,0.007393187,0.0055218656,-0.0040779207,0.00095559657,0.0062715877,0.0024112351,-0.0055264495,-0.003261743,-0.0051231384,-0.0027964283,0.006886406,0.0030398536,0.004757708,0.004483808,0.007633498,-0.003669301,0.0014397167,0.0047973637,0.0038691629,-0.0005505774,-0.0057443567,-0.0067086685,0.0026237871,0.0015119463,0.0064573213,-0.0033195652,0.0069218986,0.0053337812,-0.003643047,-0.005521169,0.0044793375,0.0020079352,0.006036427,0.0024917275,0.0024694428,-0.00080893375,-0.0014239158,-0.0046538636,0.006196255,-0.003534289,-0.0047295894,0.006593233,-0.0063238833,0.0077379867,-0.0005278401,-0.0026276782,-0.0029064417,0.006581085,0.0024090447,0.004746003,0.0036892686,0.0030672848,-0.0035991203,0.0016049985,-0.007208705,0.0025222264,-0.005699428
miRNA_806,-0.004931275,0.00014418736,-0.004471548,-0.002102837,-0.0066323597,-0.0067602154,0.0019657575,-0.007027684,0.007141879,-0.0044629257,0.0073009264,-0.0049378555,-0.002663631,0.0025548674,-0.0065258984,-0.0018106569,0.00772362,-0.002991654,0.0056658573,-0.007448148,-0.003274683,-0.002940327,0.005499948,0.004137175,-0.007685855,0.0061972346,0.0051392596,-0.0011623427,-0.0055697113,-0.0024822168,-0.0007419456,-0.0045612976,0.0029683262,-0.007208066,0.0015729852,-0.0065767784,-0.0029751733,-0.0039391275,-0.0049700905,0.00771798,0.004595738,0.0068219863,0.007683074,-0.0062735714,0.005617166,-0.0075176265,-0.0039143227,0.0028111003,0.0037255473,0.0012827832,-0.0060319714,9.062141e-05,0.00084132515,-0.002149567,0.0025101863,-0.0046490207,-0.0002521593,0.0064504966,0.0037502814,0.007414615,-0.0005641561,-0.0025304295,0.0075542834,0.0022503939,-0.0073508434,0.0001556743,-0.007050356,-0.00735973,0.004487736,-0.0041205343,0.005916219,-0.00069155544,0.0052190498,-0.007040901,0.0025988203,-0.004432328,-0.0009581428,-0.0048679933,0.0075065196,0.0028504971,1.0391697e-05,-0.00016457587,-0.004898386,0.0045726523,0.0066133235,0.0007623825,0.0025235806,0.0073586367,0.0055928864,0.0014512017,-0.00017455965,-0.0064575,-0.0011162143,-0.0067200344,0.002312567,0.0010105409,-0.0064348523,-0.0070784856,0.0063054934,0.0036628116,-0.0016303193,0.003064014,-0.004729582,-0.0051705167,-0.0017581712,0.0012136642,-0.0070986785,-0.006071044,0.0056071766,0.00040755235,-0.0065716896,-0.0031500608,0.00018198602,0.0008900389,-0.0011969861,-0.0034805685,0.0018352456,-0.004085321,-0.004883757,-0.005218843,-0.0063975155,0.001693489,0.0020404719,0.0017768629,0.0061320867,-0.007752653,0.0005935114,0.005153546
miRNA_807,-0.0032586958,-0.0066848136,-0.0022735316,-0.0022800695,0.0058093853,-1.3282523e-05,0.0065333582,0.0072878115,0.0067139063,-0.0064920634,-0.006805787,0.0055475216,0.0074729454,0.0075237695,-0.005162064,-0.0074256156,-0.0015954897,0.0051717963,-0.0022930838,0.0054341424,0.0021476932,0.005201569,-0.005807832,-0.0058195684,-0.0039367415,-0.006379418,0.0044492837,0.0041023605,-0.007094059,0.005727768,0.0012534875,0.0064444784,-0.0014616903,0.0041901916,-0.0035849214,-0.0029395092,0.0077488367,0.0020996109,0.0053176843,0.004727153,0.0052983183,-0.007087078,0.0026774984,0.000795288,6.8316236e-05,-0.0023111608,-0.002021134,0.006479807,0.0036023017,0.0069128424,0.007502027,0.0023739655,-0.00456216,0.0072169825,-0.0070125684,-0.002394218,-0.0016640611,-0.00044976734,-0.0022247024,0.0073651653,0.005883932,0.006097924,0.0012194682,0.0048218127,0.0014434755,-0.002506096,0.00154428,0.007264305,0.0028216317,-0.002491936,-0.0027898792,0.006425293,-0.0022397637,-0.006159777,0.006828947,-0.004027903,0.0038241409,0.006421067,0.001631923,0.002360994,0.0019678771,-0.005611783,-0.0074273776,0.004969774,-0.0027616527,0.006343361,0.00166554,0.005057946,0.0078104064,0.0024268404,0.0052434057,-0.0072153583,-0.004361678,0.005852433,-0.003596915,-0.0015675873,-0.0038014147,0.0007879995,0.002226336,0.004683487,0.0041174702,-0.0028553084,-0.005728081,0.0018911455,0.0049779583,-0.002302194,-0.004832035,-0.004239071,-0.004844118,-0.0017762035,0.0074101277,0.0023162346,0.0049049444,-0.0031206235,0.00096957013,0.00053149834,-0.0073177572,-0.007617578,-0.0032449774,0.007776439,-0.006413849,0.0014811996,0.0032667574,0.0057296623,0.0075570047,0.000520993,-0.00038906746,-0.0027920622
miRNA_808,0.2590571,-0.82097,0.5967659,0.3179683,-0.002216936,-0.6925415,0.723292,-0.22752273,0.18425028,0.712019,0.08173075,-0.38995227,1.0509182,-0.5382439,-0.25277305,0.26941174,0.47825873,0.664637,0.046612784,0.5997354,-0.37092716,0.64897114,0.26526266,0.46897742,0.60947883,0.3367552,0.355581,0.18170476,0.8568747,-1.0745598,-0.78482205,0.29198232,0.12845804,0.21475814,-0.07053287,0.2789709,-0.4408486,0.5551923,0.44088826,-0.2524782,-0.015663274,-0.17002542,-0.5575889,-0.31274667,0.22392534,-0.13610414,-0.22411981,0.023575574,-0.06642149,0.06808055,-0.742246,-0.63632745,-1.0020441,-1.1727974,0.29043928,-0.6885149,-0.2024543,-0.5005835,-0.53931427,-0.10459354,0.6168992,0.21869983,-0.017443715,-0.51742,-1.005035,0.28756535,-0.24507576,-0.41364744,0.17910801,0.10723306,0.7224008,-0.2027862,-0.29840165,-0.5049984,0.06705838,0.40260062,0.16827042,-0.43671614,-0.24367347,-0.29520229,0.2838618,-0.016817056,-1.1608965,-0.29292622,-0.01486219,-0.16881765,0.4184363,-0.11417916,-0.98902404,0.1280069,-0.6599871,0.472949,-0.50554115,-0.38380814,0.20192745,-0.09216834,-0.30478576,-0.019189883,-0.1891732,-0.29595375,0.74246424,0.2565097,-0.4625124,-0.11550255,0.50244266,0.64108944,-0.8486225,-0.23204432,-0.57284135,-0.26371506,-0.22853301,0.45271492,-0.2653131,0.94004536,0.48022538,0.53317934,-0.3510025,0.26170975,-0.16322379,0.76147354,-0.7063577,0.15456314,0.16235763,-0.051822416,1.4181523,0.744426,-0.93391985,-0.42019802
miRNA_809,0.006574882,-0.007215554,3.9339066e-05,-0.0016774647,-0.006928224,-0.007183876,-0.005239347,-0.00021126308,0.00084230676,0.0077252127,0.00013267994,0.004141396,-0.0025647916,0.0036165975,-0.003783729,0.002584776,-0.0066935364,0.0024057422,-0.0015405882,-0.0008396674,0.005905226,0.0070750117,-0.0015423372,-0.004011018,0.0009275973,-0.0034347773,-0.005104659,-0.0060936976,-0.0033316556,-0.001324283,-0.004681004,0.0076421816,-0.0005481951,-0.007232487,0.0033148006,0.0024276543,0.0031226054,-0.006626373,-0.006398104,0.00024110638,0.002102133,0.0030282307,-0.0046998784,0.0062908716,0.0034778286,0.0025787465,-0.005088903,-0.0075118113,-0.0026662983,0.0076297857,-0.0031730868,0.0064655114,-0.0031310357,-0.0020252038,-0.0035393126,-0.00400766,-0.0069389045,-0.0064754393,0.0018745679,0.0059617013,0.0073993076,0.0051978566,-0.002678914,0.00017716363,0.0064949766,0.0015431885,0.002600059,-0.0055848937,-0.00072042644,-0.007545946,-0.0050436873,-0.0046774615,0.0059449915,-0.0028793626,-0.0069942493,0.007155249,-0.005552994,-0.0011094976,0.0021268502,-0.0025614407,-0.0015449543,0.0045251455,0.0077187493,0.0040522106,0.0026834514,-0.0019318704,0.0014964826,-0.0070005376,-0.0014892574,0.004812395,0.0064989626,0.000450911,0.001659112,0.00091748685,-0.0077009164,-0.0005070139,0.0037959162,0.0068899374,-0.0062408056,0.001877794,0.00024487637,-0.0035020467,-0.0015835427,-0.006240202,-0.0013057012,0.0036645364,-0.0027171597,0.0068855006,-0.006168958,-0.0017996915,-0.0040654633,0.00041524135,-0.00012500398,0.0033131242,-0.0075516626,-0.006627502,0.0031466149,0.0050719697,-0.0056933593,-0.007419456,-0.005116554,0.0011461806,-0.0039198976,0.0050876606,-0.006392803,0.0063141417,-0.0025795158,-0.0006986894
miRNA_810,0.001930993,-0.0076256767,-0.0070504993,-0.0047009867,0.0026798174,0.0034774616,-0.006052248,-0.006981436,-0.0018497668,0.0066253413,-0.004693633,-0.0068396144,-0.006758893,-0.006791616,-0.0021142978,-0.00086108595,-0.006790066,0.001884263,7.391907e-05,0.0038074404,-0.0009775795,-0.006299861,0.004305916,-0.0070455857,0.007188294,0.0071045496,0.0018331986,0.0040586498,-0.005044749,0.0024549626,-0.0052069593,0.0075262208,-0.0038470123,0.005216224,0.00026277453,-0.0024383683,-0.0075270943,0.0015305486,-0.0009498615,-0.0044744387,-0.0048005097,0.0058036335,0.00048265047,0.0015148148,0.0074257143,0.003599029,0.003956789,-0.0028849058,-0.0017119031,0.00126159,-0.0055273008,0.005173018,-0.0077487547,-0.0008712802,1.5571713e-05,-0.006159885,-0.0040960982,0.0071615633,0.0008140914,0.0008892752,-0.0036316812,-0.0029155854,0.003463447,-0.00037089922,0.0060480796,-0.0016316995,-0.0066823456,-0.0077843014,0.0023057535,0.00738292,-0.0030038394,-0.0029723272,-0.0005776584,-0.003315702,0.0046912823,-0.0026557874,0.0037072022,-0.007485643,0.0053880736,0.0052659567,-0.0053263064,-0.007424269,-0.007051548,0.0028493702,-0.007680714,-0.0072980616,0.005268708,5.6456774e-05,-0.0009622555,0.0034566913,-0.00017976202,-0.004278127,0.0077262875,0.0058422294,-0.0044392217,0.0050410554,0.00049121864,-0.0050773825,0.0016529616,-0.0033932533,0.0035175513,0.0043742005,-0.006993247,-9.063631e-06,-0.0024074353,0.003958784,-0.00038535707,0.0038621612,-0.007652389,0.003495466,0.0060665067,0.004037248,0.005459003,0.0037332885,-0.0034606997,0.0065953378,0.0048788767,-0.00026836246,-0.007561205,0.006373275,-0.004930254,0.003559744,-0.0027462505,0.003478948,-0.00201313,-0.0051764715,0.00026090257,-0.003616659
miRNA_811,0.0040516164,0.0074528456,0.0019512102,0.0015448648,0.0004907958,-0.004459411,0.0045529082,-0.0056685284,-0.0029787011,0.0052719116,0.0075080916,4.285015e-05,-0.0050402507,0.006074965,0.00047014467,-0.0069395117,-0.0005205646,0.003078267,-0.0041990317,-0.0025643948,-0.002105875,-0.0043480415,-0.0035686772,-0.0012885202,-0.0074372888,-0.0045407917,0.004828276,0.0025543943,-0.0017628856,0.005057521,-0.0065435916,-0.007484222,-0.002418913,0.0016678125,0.0012761485,0.0051900055,-0.0026269928,-0.0047490876,-0.00057256967,-0.0021533854,-0.006644834,-0.00034904853,0.0052087717,0.0036706626,-0.007023342,0.0039278045,-0.0062000714,-0.0018594302,0.0026988406,0.0049449485,-0.0014046822,-0.006847022,-0.006188428,0.005557727,0.0065087005,0.0021722093,0.0010209288,-0.0016470253,-0.0043427795,0.005404597,0.003283428,-0.00234974,-0.0029175598,-0.00061368383,-0.0078065693,-0.003027441,0.004599776,-0.003101319,-0.0042550173,0.0010106023,0.0065398663,0.0035669804,-0.0013687573,0.0063456427,0.00480048,0.0023528486,-0.0016154647,0.0008029323,0.005861629,0.0011867136,0.0062150657,0.006493978,0.006523164,0.0018206928,-0.0023340266,0.0033673067,-0.0008367263,-0.0041507836,0.004422713,0.0058348626,0.0035974886,0.00220971,-0.0035281312,-0.003158439,-0.0066608544,0.005251197,0.007012831,-0.0034100097,0.002894057,0.0007902626,-0.002050478,0.0008159522,0.0016921777,-0.0007600561,-0.0025119595,0.0022405908,0.0040046982,0.005367657,-0.0026101675,0.00021379068,0.0074471254,0.0007572584,0.0023403354,-0.0029310174,0.00377783,-0.0030430313,-0.003925031,0.0023955833,-0.0068036728,-0.0062353555,0.001471214,-0.0012366883,-0.0044393316,0.004217066,-0.00021152571,-0.0076115094,-0.00282209,0.0047030393
miRNA_812,0.3062208,-0.24693224,0.26043364,-0.22496167,-0.5052939,-0.63524985,0.75453544,-0.16143799,0.0013024367,-0.29390132,0.021150818,-0.8058751,-0.022463826,0.4983947,-0.09578214,0.07152415,-0.35446167,-0.34804922,0.028454216,0.35726014,0.4871609,0.099337935,0.7368087,0.22794196,-0.4173414,-0.011536534,-0.37985322,0.112927504,0.23872279,0.24091922,0.38631436,-0.39735356,0.045475498,0.6732373,0.31825465,0.14079756,0.30519596,0.30685496,-0.36051965,0.33195257,0.23764734,-0.4737712,-0.22039096,-0.47276092,0.32387158,0.27593052,0.051885016,0.4877772,-0.8324315,0.053342007,-0.44814318,-0.073453136,-0.23853317,-0.51595277,0.5611576,-0.6928637,-0.011793536,0.42573294,-0.27426207,-0.34735948,0.44547278,-0.4383061,0.09133949,-0.14291546,-0.25874037,-0.30444705,0.3686577,-0.05407974,0.14911288,-0.16146994,0.44003102,0.29011953,0.0096926335,0.28587776,-0.32600433,0.4452957,-0.00165028,-0.22576857,-0.27974442,-0.2003037,0.10565462,-0.10375845,0.111754805,-0.18590117,0.40670595,0.7373212,0.70767105,-0.30226645,-0.0049547977,-0.42031392,-0.62984955,-0.06074648,-0.3233677,-0.56706536,-0.13933326,-0.7518669,-0.18195564,0.10741739,0.18008558,0.60618633,-0.38209808,0.0752267,0.42795393,-0.2669617,0.63797796,0.33822337,-0.42905313,-0.25293437,0.39075214,-0.24756962,-0.32040948,-0.16209878,-0.40647736,0.26331913,0.0784063,0.08929497,0.15752833,-0.0054585,0.06387066,-0.07605589,-0.8891689,-0.05009683,-0.41942763,0.8090667,0.26118067,-0.13528784,-0.4759371,0.36051846
miRNA_813,-0.0032350551,0.0048177447,-0.0031384826,-0.0025548358,0.0073164124,-0.0031632148,0.0071866848,-0.00017584674,0.0016003642,0.0056840293,-0.0033749174,-0.005522901,0.0033480264,-0.0011169761,0.00078374334,0.006951973,0.004319323,-0.0044161864,0.0013036747,-0.0034555905,0.0011309795,-7.0499256e-05,-0.0038906187,0.005167896,-0.0056532137,0.0027574226,0.006115226,-0.007537108,-0.00043989718,-0.0051739253,-0.0027245898,-0.0072299037,-0.0064862594,-0.002792487,0.00493085,0.004452307,-0.005420994,-0.005536154,-0.0033390503,0.0056012105,-0.0015972815,-0.006710978,0.0022529196,0.0048351213,-0.0054978114,0.007781919,-0.0032978393,-0.00608908,-0.0025149863,-0.0022748765,0.0002292078,-0.0072173458,-0.005220806,-0.0029145293,0.0075342637,0.0075671338,-0.005117772,0.004880719,0.00025201775,0.007451499,0.00049678236,-0.005844459,0.0046811234,-0.0030461177,-0.0005192105,0.00045184232,0.001939835,-0.0037520975,0.00055710785,0.0034511127,0.0016787685,-0.0048310254,0.0019235555,-0.00365993,0.0034993086,0.005633721,-0.0025804453,-0.0045697168,0.0038579963,0.0030173007,0.0042357314,0.0062834863,0.0014452022,-0.0054741595,0.0074238386,-0.007727394,-0.0022265557,-0.0045228656,-0.0032317303,-0.0024947673,0.0019692108,0.0033489242,0.003837876,-0.0052641407,0.005447775,-0.003761595,0.001945179,0.00033578835,-0.005737921,0.003435403,-0.00302119,0.0074334107,0.0010694358,0.0004850775,0.007599201,0.0045899637,-0.0012379866,0.0068152472,-0.0064344686,0.0030556004,0.0054265335,-0.004977824,-0.0026897155,-0.007382389,-0.0010848399,-0.0060836524,-0.001597885,0.005043503,-0.0067640003,0.0010245927,-0.0057432707,-0.0053553153,-0.0075584464,0.0018056426,0.00024095736,-0.0040401258,0.003742613,-0.0065536704
miRNA_814,-0.00564906,0.00093931705,0.0068469327,0.0020127203,-0.004645884,-0.0070859175,0.0029676948,0.0042299647,-0.003127154,0.00013462454,-0.0036892742,0.0059791077,-0.0051926393,-0.0051582903,0.0071653984,0.0054207426,-0.0070572477,0.004487332,-0.00040766597,-0.0026121791,0.0016092286,0.0073141064,0.0013006311,-0.0010476708,-0.007226007,-0.000986848,0.004536066,0.0051425584,0.0005336758,-0.0034849606,0.0051371735,-0.0059413128,0.0063628927,0.0071278233,-0.004077835,0.0012832657,-0.0052539986,0.004661411,-0.00359777,-0.0012464207,0.005732253,-0.00749957,-0.0029804558,-0.005611226,-0.0046689436,0.0016248506,-0.004023662,-0.004133383,0.0036869515,0.0074044913,0.00434909,0.0033689104,-0.007057786,-0.00509697,-0.004638782,-0.006053731,-0.0016974006,0.0068260916,-0.0027833637,0.0032542832,0.002183102,-0.006287474,0.007461518,-0.007354522,0.006392425,0.007158436,-0.0015350953,-0.006667666,0.0046626143,0.007128019,0.0007721558,0.0058428776,0.002300987,-0.00411918,-0.0011813529,0.007133983,-0.0038234256,0.002206536,-0.006153282,0.004533911,0.0050327517,0.0031643324,0.004787799,0.007802615,0.0036164857,-0.0030528028,-0.0031923559,-0.004748475,0.004896013,-0.00203898,0.005579192,-0.00041019544,-0.003747154,0.000521902,-0.001685001,-0.0035168212,0.004266631,0.0045387633,-0.0071582105,-0.006841868,-0.0014975835,-0.0070718545,-0.0036176946,0.0056835804,-0.0005431194,-0.00091834925,0.00640182,-0.0016450752,0.0022581387,0.0044394284,0.0005496908,-0.002787454,0.0043273643,0.0062618926,0.0015608482,0.00065482967,0.0012937244,-0.007748669,0.0045295674,0.003607532,0.0050344206,0.002849225,-0.00445983,0.0045192614,0.0031975452,-0.0006578248,-0.0040502343,0.004387105
miRNA_815,-0.0064039007,0.0042121336,0.0065443534,-0.0026809871,0.004658291,0.0026386417,-0.0031824484,0.0052927304,0.003427988,-0.0043673385,-0.003383521,0.007322492,0.006060794,0.0018845387,-0.001046719,-0.005538661,-0.0029186103,0.00043311156,0.00676742,0.006603144,0.0068936013,0.0028880965,0.0068158153,0.004719747,-0.0012002084,-0.006481545,0.002441872,-0.00314812,0.003660636,-0.0002400428,0.006216651,-0.00043115765,0.0039463285,-0.0027672965,-0.0042670183,0.0062019024,-0.0070870463,-0.0023327768,0.0022013094,-0.0063641127,-0.0028912146,0.0016863011,0.0060927775,0.0010526553,-0.0042862203,0.0034202468,-0.007294571,0.0001909826,-0.0022186842,0.00011083856,0.004740108,0.00045532547,-0.0036987904,0.004453782,0.0049069356,-0.005652042,-0.0054914895,0.0034321006,-0.007741632,0.0014036819,0.005039295,0.002193626,-0.003916668,0.0011186562,-0.004462423,-0.0070190057,-0.0074296743,-0.0075349975,-0.0019735228,-0.0052705985,-0.0028953534,0.0047514066,0.0014705807,-0.0032375082,-0.0049599856,-0.0018578749,0.0064988434,0.0018460881,-0.0028229393,0.0020056367,-0.0019824598,0.0005155392,0.0022890829,0.004872974,0.0060280394,0.007023653,0.0057456624,-0.005312059,-0.0049237125,-0.0059119705,0.0025053378,0.005230842,-0.0024964884,-0.0008584764,0.00626372,0.0073846616,-0.0028556697,0.0056733675,-0.0025346298,-0.0017308313,-0.0014070272,-0.00039479323,0.0063322373,-0.0015431307,-0.007655846,0.007222552,0.0070989765,0.0077182185,-0.002749404,0.004897466,0.0073490664,0.0072568096,0.003950458,0.003304923,0.0017106682,-0.0020711403,0.00456189,0.005189618,0.0075956453,0.0052580778,0.0072122365,0.0019404422,-0.0067681987,-0.005695129,-0.001216393,0.0050923415,0.006387407,-0.0065059625
miRNA_816,-0.0010825582,-0.0031312183,0.0004997868,-0.0049396288,-0.0063429363,0.007627707,0.002307795,-0.0048102476,-0.0008629691,-0.007638417,-0.0005793348,0.00053079054,-0.0047465414,-0.005204726,-0.0053355396,0.0073973034,0.0044378247,-0.0004959125,0.0049218982,0.00023332983,-0.0052435417,-0.0077194776,0.0029880926,-0.0034448113,0.00479988,-0.0029290337,0.0019758008,-0.00238006,-0.0048798844,0.0022235345,-0.0006922949,-4.627742e-05,-0.0013878681,-0.0071888436,0.005250182,-0.0071346015,0.0065958537,0.003267184,0.004646102,0.0024718288,0.005586844,0.0032610856,0.0069589764,0.0028918777,0.0077684987,0.00077838264,0.0035767648,0.00032157078,-0.0076109227,0.004443286,-0.0037372168,-0.0078107994,0.0038365982,-0.003457455,0.0052850023,0.0046822075,-0.00621026,-0.007723896,0.006843142,0.0027532708,-0.0015325211,-0.0055541284,-0.0007805787,-0.0068084374,0.002639128,-0.0066963155,0.005867161,0.000625452,0.0032337438,0.004354816,0.0005435571,-0.003706703,0.0014192127,-0.0024850182,0.00048038922,0.004746102,0.0055918507,0.0071041137,-0.0067356266,-0.00017227046,-0.0038004033,0.0017698966,-0.005201144,0.0066648424,-0.007439431,-0.0030276943,0.0017289333,-0.005237108,-0.0045376066,-0.0028392635,0.0051635224,0.007430045,-0.00444657,0.0076011177,0.00057783537,0.000641156,0.0047410224,-0.006420102,0.007475525,0.0076406077,-0.0006129835,0.007201383,-0.002258569,0.0008837525,-0.0030100066,-0.0025199167,-0.0072741024,0.0009627491,-0.0028875992,-0.0040105954,0.0034250915,0.003821738,-0.0031967722,0.007048592,0.0022012275,-0.005172113,-0.0011636317,0.0016986765,-0.00680957,0.0007517971,0.0009761937,0.0017400663,0.0012976993,0.0069321636,0.0047819726,-0.00032144226,0.0011859443,0.0076797474
