,Dimension_0,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Dimension_17,Dimension_18,Dimension_19,Dimension_20,Dimension_21,Dimension_22,Dimension_23,Dimension_24,Dimension_25,Dimension_26,Dimension_27,Dimension_28,Dimension_29,Dimension_30,Dimension_31,Dimension_32,Dimension_33,Dimension_34,Dimension_35,Dimension_36,Dimension_37,Dimension_38,Dimension_39,Dimension_40,Dimension_41,Dimension_42,Dimension_43,Dimension_44,Dimension_45,Dimension_46,Dimension_47,Dimension_48,Dimension_49,Dimension_50,Dimension_51,Dimension_52,Dimension_53,Dimension_54,Dimension_55,Dimension_56,Dimension_57,Dimension_58,Dimension_59,Dimension_60,Dimension_61,Dimension_62,Dimension_63,Dimension_64,Dimension_65,Dimension_66,Dimension_67,Dimension_68,Dimension_69,Dimension_70,Dimension_71,Dimension_72,Dimension_73,Dimension_74,Dimension_75,Dimension_76,Dimension_77,Dimension_78,Dimension_79,Dimension_80,Dimension_81,Dimension_82,Dimension_83,Dimension_84,Dimension_85,Dimension_86,Dimension_87,Dimension_88,Dimension_89,Dimension_90,Dimension_91,Dimension_92,Dimension_93,Dimension_94,Dimension_95,Dimension_96,Dimension_97,Dimension_98,Dimension_99,Dimension_100,Dimension_101,Dimension_102,Dimension_103,Dimension_104,Dimension_105,Dimension_106,Dimension_107,Dimension_108,Dimension_109,Dimension_110,Dimension_111,Dimension_112,Dimension_113,Dimension_114,Dimension_115,Dimension_116,Dimension_117,Dimension_118,Dimension_119,Dimension_120,Dimension_121,Dimension_122,Dimension_123,Dimension_124,Dimension_125,Dimension_126,Dimension_127
miRNA_877,-0.0027170125,0.0049142987,0.001975337,0.0039341897,-0.0021581668,0.0002860427,-0.007056147,-0.004295135,-0.0020571966,0.0051169004,-0.0025292858,0.0020688698,0.0026043355,0.007636266,-0.0016465895,-0.0055027027,0.006799437,-0.0019388665,-0.0011061244,0.0012938585,-5.3057447e-05,-0.003633866,-0.00673474,-0.006407205,-0.00042136014,-2.701208e-05,0.001927305,0.0035164915,0.0057060104,-0.007220432,-0.0010453537,0.0038628299,-0.0008261036,0.0071963333,-0.0032352582,0.0018149447,0.0027684495,-0.0030738954,-0.006316932,-0.00016613118,0.0023358222,0.0019850787,0.001629075,0.00014256686,0.0027708039,-0.00040156208,0.005596686,0.0044877194,-7.85552e-05,-0.0031004082,0.0062630735,0.0068627726,0.0029422157,0.003635211,0.00477791,0.007236421,-0.0033578053,0.00048645772,0.0003591217,-0.0064015146,-0.0005681347,0.000914827,-0.0046577044,0.0063223243,0.0008597709,0.006699614,0.0009014793,-0.00031601824,0.004625816,-0.002646396,-0.0029528681,0.00034899823,0.0059418734,-0.0020869244,0.0047595724,-0.0009860601,-0.0047977194,0.0054795276,-0.0010026786,0.0063655786,0.0040461347,0.00654017,-0.0004920084,0.00545888,0.0014229715,-0.0066555627,0.0036385953,-0.0074524414,-0.006513588,0.0003376566,-0.00556645,-0.00053434446,-0.0011366587,-0.000727199,-0.0011527408,0.006263677,-0.004191205,-0.0072795153,-0.004401641,0.0035102777,0.0067190025,-0.0013224389,-0.006232664,-0.00694035,0.0030952413,0.0043723937,-0.0053613484,-0.0041708555,-0.0059597343,-0.003718201,-0.007558763,0.007000502,0.0010604262,0.00234689,0.0063669793,-0.0033393763,-0.0034009684,0.004451571,-0.0058076195,0.0056140963,-0.0014640186,0.0031457562,-0.004129989,0.005473027,-0.005845312,-0.0046600066,0.0052434932,0.0075212345
miRNA_878,0.100919075,-0.058750995,0.18163478,-0.007204669,-0.025086984,-0.3435252,0.18065295,0.10575805,0.04374638,-0.0077553834,0.17851399,0.017060116,-0.12708801,-0.12985078,0.10199703,0.015265008,-0.087249406,0.09007275,-0.1783912,-0.03440237,0.21022135,-0.29356793,-0.09854735,0.102236785,0.054662973,0.029126432,-0.2208275,0.16298029,0.102876805,-0.18030402,0.043855842,0.031820472,0.06300439,0.015740244,-0.044317015,0.004235355,0.25086555,0.09822018,0.03492287,-0.16160426,-0.07160537,0.28372845,-0.03493778,0.001223218,0.0047319536,0.11947005,-0.30275205,-0.045812935,0.0032525514,0.0121376095,0.1395011,0.068301536,-0.14788203,0.4029583,0.056334857,0.010159863,0.04755808,-0.32799542,-0.093746126,-0.123950794,0.13785625,-0.030842002,0.12601124,-0.13095891,-0.04136892,0.07953462,0.007468486,0.3286508,-0.11246023,-0.19639549,0.03776971,-0.24814685,-0.0022609695,-0.21236756,-0.22355102,-0.15463528,-0.07297951,-0.09828827,0.25810823,-0.114701726,-0.26620743,0.15284874,0.18615408,0.0420947,0.15220611,-0.010686257,0.18315941,-0.12234813,-0.13494149,0.23447257,0.053989835,-0.15384655,0.035623368,-0.0051029976,0.4034153,0.015868152,-0.31687328,-0.14898455,0.096129164,0.24400808,-0.09684938,0.23914987,-0.04765413,0.07636345,0.079566985,-0.0477022,-0.042661212,0.17705554,0.13305186,0.034249257,0.038365684,0.07344353,0.08491515,0.07837548,-0.15347594,0.15387885,0.08553007,0.0011028959,-0.0005013611,0.17559746,-0.108457334,-0.10686864,-0.029296696,-0.097413324,-0.15462905,0.09424378,-0.13783148,-0.04803204
miRNA_879,-0.0040590838,-0.0023762975,-0.0037152506,0.0059924237,-0.0065015405,0.007072665,0.005279729,0.006330548,0.005027715,-0.003586432,0.0016494375,0.005817268,-0.0038956478,-0.0013133306,0.005379079,0.0028011203,-0.00087727606,-0.001241291,-0.0015826132,0.0013607871,0.004685236,0.0023070555,0.0049498826,0.00083513185,-0.006665794,-0.0019234587,-0.007208517,0.0025088377,1.1332333e-05,0.0022042245,0.0017632041,-0.005843073,0.002996359,-0.005634263,-0.0038225316,0.0027658157,0.0027103499,6.24042e-05,0.0016302373,-0.00092004985,-0.004440667,-0.0046167,0.006396439,-0.00055242516,-0.006450817,0.004709905,-6.3534826e-05,0.0031631235,-0.0023041703,0.0043820646,0.005345678,0.0068852175,0.005515136,0.00071714073,-0.007431535,-0.0020751618,-0.0009500254,-0.006941337,0.00051854923,0.005993167,-0.0045921654,-0.0027490202,0.0042817537,-0.0014338456,-0.003607737,-0.0034132153,0.002782762,0.0064070933,-0.0042957626,-0.0032982659,-0.0009862967,-0.0011853781,-0.0026528332,-0.00075975806,0.0021891426,0.0020146891,-0.0013815779,-0.0009113196,0.007266365,0.00011394918,0.005008662,0.0063025057,-0.0005284082,-0.004587626,-0.005303178,0.0010492187,0.0026012957,-0.0071961656,0.0052335486,-0.005781887,-0.0053000282,-0.0003286563,-0.0064631235,0.003315771,-0.0017087832,-0.00044687465,-0.0053841528,-0.0034188312,0.003423553,-0.00081832893,-0.0071110874,-0.0060266424,-0.002086293,0.00010403991,0.00011834875,-0.004524825,-0.0071170367,-0.007098453,-0.00046755187,-0.0009377729,0.003638072,-0.0048002414,-0.0046574064,0.0014468301,-0.0016219374,-0.0041642636,-0.0029463936,0.003005065,-0.004473226,-0.004923923,-0.0012514293,0.0015999787,0.0008011423,-0.0017341431,-0.0017343163,0.003739668,-0.0073415134,0.0069875866
miRNA_880,-0.053000145,-0.12816033,-0.12194679,-0.0764649,-0.006404828,0.085992225,0.2181717,0.026697086,0.033393383,0.20490974,0.032000408,-0.09721189,-0.03226152,-0.0013223713,0.077299535,0.24049126,-0.16906784,0.20469874,-0.17287952,-0.03697459,0.18648668,0.033945683,-0.14289464,-0.05883013,0.10011462,-0.22449194,-0.17717642,0.06658662,0.096586175,0.037216105,-0.16095065,-0.023669712,0.18377125,0.008128217,-0.11558939,0.015257468,0.034753863,-0.2252424,-0.28211004,-0.057658676,0.016902855,0.05974292,-0.2637617,-0.1095197,0.037877128,0.05469459,-0.054113764,-0.04249003,-0.10203417,-0.3791622,-0.079303436,0.024014566,0.1263515,0.1577303,-0.105933495,0.08150892,0.15802392,-0.04261853,-0.1334474,0.032332987,-0.07132978,-0.16276005,0.1408194,0.1749242,0.040259562,-0.123067476,0.110864535,0.083124235,-0.20080112,-0.08122851,-0.046282407,0.1320174,-0.070048824,-0.032631423,0.10757081,-0.090949185,-0.27204973,-0.17658706,0.13164857,-0.061077848,0.04930157,-0.06614712,-0.18101022,0.36263022,0.031015012,0.21392368,0.04773371,-0.09962519,0.22655733,-0.17928693,0.09463906,0.058406986,0.24027102,-0.0031721473,0.06407063,0.16721629,-0.23308605,-0.29644573,-0.14925073,-0.40197253,-0.148003,0.100492254,0.010305062,-0.17025945,0.26043212,0.29789323,0.37446347,0.009588976,0.2761456,-0.114587985,-0.097113445,-0.12046738,-0.025921296,-0.13414484,-0.039406154,0.108352795,-0.17616536,0.18983774,0.06680605,-0.007092016,-0.016944753,-0.29661536,0.112834744,0.13566045,-0.20160009,-0.12872073,-0.18521631,0.24300843
miRNA_881,0.044693027,-0.3386913,-0.10846446,-0.060129907,0.124389134,0.22389673,0.19413461,0.11889451,-0.20453712,0.04421919,-0.021681556,-0.15274759,-0.015406175,0.003313891,-0.17518544,0.08696919,0.10060885,0.19237451,-0.052925646,0.16657414,0.12427054,0.11869981,-0.068416744,-0.35501912,-0.2802875,0.0082511725,-0.095368356,-0.04853204,-0.29955283,0.13050742,0.025942491,0.129392,-0.052094106,0.021016559,0.033638306,0.15216072,0.15319958,-0.0048665293,0.094795525,0.2544332,-0.101970755,0.21146204,-0.18547635,0.09930531,-0.039301332,-0.20558035,-0.09992487,0.06044268,-0.15671884,-0.111772254,0.038738433,0.14490093,0.059840184,0.16874698,-0.22639684,0.2896805,0.12088202,-0.11346997,0.08484065,0.15290883,-0.09767251,-0.21198854,0.15958779,-0.052825958,0.11372492,-0.075762086,0.037016604,-0.13534078,0.04039805,-0.05298614,0.018525962,-0.080288604,-0.19092664,0.04606066,0.20864213,0.02845488,-0.13647775,-0.020059843,-0.16369635,0.1259975,-0.03329216,0.17010845,0.24403898,0.14933737,0.10471158,0.16891396,-0.17716154,0.12827992,0.27493367,-0.108116314,0.28938475,0.049651183,-0.04734448,0.021700736,0.012242468,-0.053546313,-0.30285233,-0.2963843,-0.14904936,-0.16112141,-0.07551578,0.09856446,0.001464853,-0.079131134,-0.034292787,0.17270005,0.085119285,-0.07748442,0.2741784,-0.20806436,0.057938296,-0.045360178,0.22400962,0.021388741,-0.3085886,0.017751144,0.10491962,-0.013392224,-0.20852134,0.1793242,-0.21884346,-0.03656414,-0.12160939,0.14966574,-0.24174169,-0.08492597,-0.084074855,0.08646904
miRNA_882,-0.030668871,-0.24651809,0.09686029,-0.07302647,-0.12591061,-0.12257304,0.046028838,0.17127702,-0.07122511,-0.2191575,0.22634257,0.02992871,-0.19263446,-0.21400724,-0.19385053,0.19675481,-0.16301455,0.13867854,-0.32858592,0.0055425134,0.19952224,-0.2516471,-0.33575502,0.23601264,0.0070448243,-0.04482916,-0.070977874,0.024695419,0.2382775,-0.17776684,0.1579037,-0.24717347,-0.030176042,0.027703878,0.08771746,0.03546529,-0.03415285,0.011139142,0.07461117,-0.15471758,0.18302545,0.13669801,-0.22391953,-0.21802263,0.18656264,-0.056658737,-0.41549638,0.0379524,-0.32773852,-0.14242926,0.2870843,0.013867034,-0.065928705,0.34443855,-0.0134040965,-0.10471859,0.05415702,-0.23717594,-0.26614192,0.089489356,0.4068722,0.105642,-0.06844098,0.20032847,0.07941944,0.12658411,-0.12469333,0.24118671,-0.056730658,-0.06044215,0.07003636,-0.58285004,-0.09256161,-0.095037,-0.11676808,-0.12518045,-0.18504982,-0.18138596,0.15459467,0.18766788,-0.43105972,0.059895966,0.26014295,0.043967515,-0.010118301,0.044497516,0.11094303,-0.057833426,-0.11485953,0.08941948,-0.12638968,0.051171724,0.104260124,-0.031413767,-0.051660378,0.018358473,-0.21686438,-0.17389923,-0.024188787,0.18462478,0.15426038,0.42949188,0.00501374,0.03694611,0.27386692,-0.088994585,-0.41261205,-0.12914485,0.2927143,0.02369687,0.18733896,-0.006321632,-0.40177506,0.08828593,-0.23370156,-0.016632715,0.043189295,0.30790314,0.08524143,0.14664547,-0.23291647,0.08177,-0.14012516,0.39814913,-0.14852571,0.056673307,-0.04643106,0.050471622
miRNA_883,-0.0022126716,0.00477135,-0.0023464076,0.00087034516,0.000518132,0.0036756117,-0.005050579,0.0036921166,-0.007638283,0.0020362455,0.00455522,0.0029811915,-0.00054519065,-0.0050978884,0.004547706,-0.0040316805,0.0013447627,0.0013673753,0.002156198,-0.0020351205,-0.0025142003,-0.00017951243,0.0076427218,-0.0071520023,0.0001490917,0.0073537435,-0.0042540617,0.0040916987,-0.0034814458,0.00038451143,-0.0056337435,-0.0042319894,0.0010144673,0.0073732957,0.006415244,-0.0007491857,0.001665283,0.0017924048,-0.0025759675,0.0055596214,0.00484089,-0.0077144485,-0.0068482775,0.0033253096,0.006301962,-0.0034936853,0.0074677058,-0.0070279874,-0.0044055935,-0.0008957796,-0.0019777883,0.0060481895,-0.0045582615,0.00460154,0.0010346472,0.0010648537,0.002377186,-0.0016133152,0.0012568906,-0.0040697623,0.0056908745,0.006033268,0.0020348635,-0.0002531279,0.00046984106,0.0071627945,0.0074136145,0.007754693,-0.0075476393,-0.0031019598,-0.00412149,-0.0031923149,0.007750917,-0.0032590032,0.0009673722,-5.6620687e-05,0.007316511,-0.0039592404,0.0018017273,0.0030511804,-0.006398322,-0.0067538433,-0.0034255981,0.0023423433,0.006017197,0.006068969,-0.00045606494,-0.0042564906,0.001090588,-0.0051817093,-0.0058828294,-0.00013312697,0.007787058,0.007502405,0.0043952167,0.007551957,-0.001383042,-0.0062794257,-0.0032818653,0.0016340781,-0.0028804075,-0.005064016,0.0031987,0.0016583893,-0.001155002,0.0037548654,0.00063482113,0.0040210206,-0.002810059,-0.0002819039,-0.004047213,-0.006612759,0.0061119404,0.005210478,0.0076942015,-0.003325846,0.0061945617,0.0076896176,0.005852351,-0.004452767,0.0024565998,0.0051912665,0.004318256,0.0069192145,-0.0013648365,-0.003726311,0.00077631325,-0.0047433414
miRNA_884,-0.09111774,-0.18904965,0.1362255,-0.107668065,-0.11099469,0.12054552,0.047888663,0.07187277,0.029380323,0.08619631,0.26878026,-0.108813286,-0.11321996,0.079324946,-0.012867153,0.13069724,-0.08050416,0.10724648,-0.2397658,0.005913832,0.05179218,-0.29165816,-0.23551965,0.16165078,0.16710016,-0.13702172,-0.038175937,-0.06836174,0.13055304,-0.15143722,0.1076108,-0.16297582,0.16385761,0.058132164,0.04084421,0.04208042,-0.12549782,0.09414163,-0.06929545,-0.18409538,-0.036038503,0.111321434,-0.22287004,-0.13180648,-0.0708399,0.040598024,-0.1228334,-0.17681833,-0.38458368,-0.2204934,0.25889677,0.04423532,-0.0054771854,0.3293145,-0.274979,-0.10683385,0.010395198,-0.23234418,-0.16933805,-0.014359571,0.11734082,-0.13421632,0.12021297,0.33767024,0.08199998,0.23878698,-0.22256416,0.15522788,-0.061282326,-0.06997711,0.011363695,-0.23909606,-0.3085293,-0.27938035,-0.24829577,-0.044682894,-0.075055555,-0.140105,0.049184233,0.13211997,-0.16505393,0.03487881,0.17045575,0.23328461,0.048501413,0.036337864,0.1758768,-0.08049409,-0.01276914,0.026502274,-0.059899718,0.03837701,0.13197757,0.048083793,0.111687124,0.12248055,-0.30062723,-0.02409089,-0.14780807,-0.25904095,0.06131063,0.22417983,0.1990522,0.020129401,0.17264877,0.04703535,0.038392354,-0.048610594,0.13549171,-0.01824494,-0.016886337,-0.12326155,-0.2183707,-0.053841624,-0.30767795,0.1255488,-0.13057837,0.31254736,0.10633033,-0.07025536,-0.260127,-0.21239908,0.12819178,0.24955237,-0.263275,-0.13131183,-0.26008442,0.15920028
miRNA_885,-0.044229608,-0.31022817,0.44813964,-0.38746685,-0.06439429,-0.40040532,-0.049223304,0.19228898,0.007934341,-0.26137188,0.27758235,0.032218568,-0.19441743,-0.009081759,-0.16928439,0.09348238,-0.0992348,0.101869665,-0.06983764,-0.008362016,0.018217068,-0.17465024,-0.44938007,0.22013408,-0.1779401,-0.17748013,0.10155036,0.26079914,0.47864872,-0.06994991,-0.053553645,-0.25146094,0.21314162,0.2473895,0.16455775,-0.20634018,0.16892365,-0.10346243,-0.105035745,-0.2783899,0.0727136,0.30510196,-0.018477673,-0.16430816,0.14079455,0.46132144,-0.18452734,-0.07584058,-0.14240862,0.089181036,0.32114622,-0.086062275,-0.0960933,0.10876716,-0.09249935,-0.20202671,-0.09141863,-0.08538299,-0.18159348,0.08754737,0.2977642,0.082948044,-0.06596495,-0.05733446,0.08000761,-0.013659404,0.085824676,-0.0048895427,0.1642092,-0.13536392,-0.22990116,-0.46641314,0.073459916,-0.0102077965,-0.15785374,-0.18689713,-0.19757251,-0.23635274,-0.3518028,0.0031306245,-0.14054218,0.25916627,0.23694333,0.16098098,0.30236942,0.1584107,0.22606252,-0.12909843,0.114562705,0.4858859,-0.3183198,-0.4202917,0.16779324,0.06473019,-0.18781796,-0.006352821,-0.13079666,0.21220653,-0.006745149,0.056435574,0.05089316,0.1843601,0.057473145,0.25754935,0.3180019,0.34483528,-0.21672966,-0.23883328,0.47112766,-0.26331723,0.09289565,-0.22330509,-0.29813254,-0.026433026,-0.55342746,-0.375305,0.17331737,0.23547438,0.046824016,0.055194642,-0.09591465,-0.08877328,-0.016188841,0.3505536,0.051270112,-0.027329117,-0.19567943,-0.21641302
miRNA_886,0.09643761,-0.0030714327,0.0674132,0.061210226,0.07082935,-0.18018664,0.03252934,-0.16210465,-0.24347502,-0.041215558,0.23759146,0.16579738,-0.17430207,-0.089155875,-0.060671218,0.014436246,0.12942447,0.007259789,-0.16845435,0.13340873,0.14153178,0.090202294,-0.008896829,-0.23990127,-0.22876857,0.11587199,-0.057745315,0.30873796,-0.16437395,-0.055381995,-0.013203054,0.32288402,0.022358287,-0.14501089,0.2400788,-0.008870169,0.27681756,0.084918596,-0.14866976,-0.09927941,-0.13604859,0.058545344,-0.31826958,0.062689036,0.10508924,0.06415018,-0.08135448,0.14338239,-0.1664564,0.0992726,0.025432067,0.110265076,-0.13411756,0.2020565,0.08313799,0.18751925,0.09462341,-0.30013087,0.0014968008,-0.00038978134,-0.08018431,-0.022645662,-0.0650694,-0.22222671,0.22270279,-0.10717538,-0.1706279,0.24234234,-0.043718394,-0.18080997,-0.0899929,0.107890956,-0.21381383,0.026825111,0.24590807,-0.03433696,-0.06393422,-0.019876683,-0.06475295,0.01891758,0.007896643,0.20261069,0.16383089,0.09395543,-0.1315346,0.32134515,0.24041024,0.1250712,0.062162153,0.15854627,0.34171218,-0.25256768,-0.04561392,-0.10639337,0.17736302,0.040769286,-0.026875209,-0.26452765,-0.12486946,0.231586,-0.17270467,-0.07546435,-0.12813063,0.049179267,0.18046808,0.063516416,-0.10409915,0.0012046118,0.09196612,-0.2883254,-0.25045976,-0.0139995245,-0.037291367,-0.05760747,-0.08844978,0.2846175,0.034779146,-0.2073808,-0.047606077,0.14942746,-0.2598911,-0.24327166,-0.082666114,-0.11706003,-0.15521781,0.25403872,-0.081087016,0.021230645
miRNA_887,-0.03636823,0.04005192,0.11281518,0.06908523,0.08877119,-0.3329548,0.1730516,-0.124048464,-0.257404,0.059989467,0.37913868,-0.11807433,-0.025374265,-0.07358655,0.18110043,0.07469317,0.06682916,-0.004606264,-0.15236288,0.016433954,0.33799967,-0.026951266,-0.002155389,-0.14300859,-0.037014823,0.2172595,-0.08009311,0.22101228,-0.047524065,-0.101678245,-0.017941475,0.22837688,0.022525556,0.03828614,-0.013570236,0.053100463,0.46110895,0.08798198,-0.16999501,-0.037416905,-0.1525198,0.19311918,-0.12058541,0.13612984,0.2957006,-0.23764154,0.14837486,0.10237932,0.12591934,0.19809407,0.077861816,-0.052555848,-0.2104142,0.29372406,0.14990722,-0.18399353,0.09395933,-0.29118925,-0.085608676,-0.06348408,0.09250717,-0.029118316,0.109918885,-0.13636029,0.0079207225,-0.032223366,-0.16261011,0.22166932,-0.0558993,-0.17054889,-0.0018763726,-0.0069867405,0.008730554,-0.05053233,-0.1807344,-0.12650017,-0.092340685,0.041006666,0.07900853,-0.12897423,0.25992426,0.32427838,0.17006934,0.21188836,0.07549269,0.095710374,0.1667914,0.048794527,0.19531251,0.27252355,0.31899497,-0.106154755,-0.12502018,0.117350124,0.24320783,0.002294563,-0.3616151,-0.19807096,0.030085701,0.078844495,-0.2679017,0.2449008,-0.14749192,-0.010597288,0.1674915,0.07352598,-0.08880109,-0.022756398,0.13212574,-0.30933642,-0.19979875,-0.08240292,0.04961497,-0.033276863,0.052226827,0.24064983,0.1429332,-0.32058644,-0.020064333,0.033458803,-0.09034157,-0.25895727,-0.17982195,-0.26235625,-0.06135301,0.06642263,-0.0031602725,-0.058970872
miRNA_888,0.0803252,-0.107481375,-0.025572145,0.037530374,0.10189541,0.16837277,0.09826066,-0.11095687,0.0464062,0.19037798,0.072518736,-0.037537664,-0.17165747,0.09035884,-0.09033099,0.2356502,0.040410094,0.19030035,-0.1493377,0.096280605,0.07576417,0.094373114,0.024116969,-0.07240299,-0.10171145,-0.20145188,-0.073175564,0.06344235,0.016596826,-0.088817514,-0.068701975,0.06883301,0.18530968,-0.041486677,0.16533723,-0.008310286,0.1606518,-0.11145558,-0.19535522,-0.012884186,-0.074521996,0.021206455,-0.34986818,-0.051107425,-0.0686388,0.036040217,-0.1058354,0.06347349,-0.24419852,-0.17408127,-0.01838127,0.016069958,0.14154239,0.07804746,-0.05065858,0.23427665,0.19672163,-0.13434574,-0.07842866,0.0510375,-0.15976644,0.002824474,0.10644337,-0.05006508,0.13984229,-0.1351449,0.025486121,0.14766517,-0.19893457,-0.13201895,-0.034704175,0.24000047,-0.26643023,-0.0050253863,0.3335988,-0.016448133,-0.06587466,-0.061940037,-0.117892474,0.027272474,-0.050917685,-0.078607365,-0.061724026,0.20918366,-0.08291756,0.33135122,0.11479196,0.03513651,0.1589797,-0.14385307,0.020647744,-0.015368865,0.21537617,-0.09836163,0.07686076,0.054458227,-0.074459106,-0.28406927,-0.3493884,-0.16236648,-0.02759398,0.11200215,0.09334266,-0.07546435,0.29636717,0.16238639,0.24544066,-0.08553836,0.28798002,-0.34804192,-0.15729009,-0.0691239,-0.06448716,-0.12646572,-0.15100534,0.15389827,-0.19923408,0.24307033,0.07500871,0.06792484,-0.20676146,-0.17895788,0.17640057,0.0564912,-0.19439459,-0.027017506,-0.06454915,0.19238614
miRNA_889,-0.15818761,-0.039054614,0.21150218,-0.06344739,0.063786514,0.11497265,0.2620298,-0.16289505,-0.117308095,0.19594929,-0.122149564,0.021463474,-0.14002594,-0.0013974089,0.12040636,0.16222294,-0.26629388,0.335045,-0.43057957,-0.13914604,0.125858,0.08443082,-0.28283957,0.20089787,0.1482536,-0.19953041,-0.052445315,-0.03771179,0.053414065,0.08177696,0.10484672,0.03170699,0.23594922,-0.23023771,-0.12013679,0.12881422,0.13154854,-0.32148018,0.03208984,-0.10666283,-0.2514344,0.16625495,-0.40655953,-0.05214695,-0.09836205,0.06589941,-0.19296068,-0.03369495,-0.19234337,-0.26006833,0.06486843,0.084766075,0.33599517,-0.05641883,-0.22130059,-0.089030854,0.11324647,-0.28341118,-0.0062182317,0.106404126,-0.06487642,0.046416413,0.17810543,-0.0026730131,-0.026180964,0.024462683,-0.10458654,0.18620194,-0.008841138,-0.1208019,-0.06746404,0.3079186,-0.24096066,-0.3970848,0.28678837,-0.21272315,-0.1335476,0.06786471,0.08585294,0.15612438,-0.118656084,-0.04714891,-0.21560429,0.29465872,0.15592787,0.2509905,0.041398764,-0.29380247,0.34593022,0.014464579,0.057044532,-0.118340716,0.11726881,0.01604794,-0.25470945,0.07002649,0.092153095,-0.1814379,-0.046354145,-0.3561852,-0.12969285,0.1833251,0.055365305,-0.13843617,0.09253936,-0.0067705717,0.46361443,0.092033304,0.27642792,0.04875485,0.0856771,-0.30950812,0.21714607,0.024211816,0.2166638,0.045491006,-0.1746409,0.132668,0.18683428,-0.2147198,-0.15646236,-0.3105663,-0.0693501,0.14050831,-0.2308162,-0.18138832,-0.0030399612,0.2773878
miRNA_890,-0.021615582,-0.116754465,-0.32565445,0.15465647,-0.0009286364,0.013371467,0.08559744,0.0852867,-0.012734652,-0.06249149,0.2395065,0.010803409,-0.19144218,-0.057662982,0.098105565,-0.42918792,-0.15861829,0.07380664,-0.20504561,0.17667457,-0.3178067,-0.27150825,-0.43165615,-0.4761165,-0.1635455,0.07304823,0.07735971,-0.072472595,0.014016429,-0.14856136,0.06342171,0.13014723,-0.105917685,-0.072100684,-0.13080233,0.016523002,-0.046877448,-0.2778722,0.08870148,-0.096418954,0.0780423,-0.058088567,-0.018925877,-0.21925434,0.29061884,0.022005456,-0.2626466,0.021316262,-0.19920765,-0.030338585,0.079197675,0.028201424,0.43682012,0.10915419,-0.4036016,0.33335397,0.24899508,0.0955812,0.26680923,0.13403702,0.035950564,-0.1816897,-0.021475907,-0.1231305,0.35519564,0.035984945,0.16535798,0.034394998,-0.15435684,-0.22292511,0.27357706,-0.14989214,-0.1927149,0.22662523,0.11819056,-0.10711866,-0.45711833,0.2622937,-0.14173408,0.02972391,-0.04037636,0.053458627,0.33836463,0.07301503,-0.12773241,-0.26686376,0.14533582,0.011013623,-0.14444073,0.5030847,-0.0047209626,-0.32072604,0.08637073,-0.022160841,0.20517716,-0.03278564,-0.057044104,-0.31682703,0.019808993,-0.280056,-0.09355986,0.35460925,-0.06780851,0.0895129,0.042524733,-0.058806952,-0.20181057,-0.13365433,0.03771149,-0.19096941,-0.089012615,0.04974462,-0.020013168,0.066093825,-0.25428343,0.030765384,-0.092087016,-0.15755296,0.074639395,-0.15492025,-0.007962597,0.030982604,-0.17744009,0.20882113,0.2663119,-0.21104756,-0.18525182,-0.17767045
miRNA_891,0.0023299265,0.009810524,0.1644689,-0.06745067,0.045554344,-0.26639625,0.08932623,-0.12396111,-0.41646162,0.07237944,0.23981032,-0.087004356,-0.03436157,-0.0651319,0.10783143,-0.015138284,0.03433572,0.09001052,-0.20977867,0.039412946,0.3156999,-0.18269324,-0.07349208,-0.07457727,-0.12632094,0.07265421,-0.14233483,0.30272105,-0.03288715,-0.088266335,-0.10250901,0.20315146,0.020230746,-0.0476518,-0.12053638,0.037722442,0.4238235,0.08263149,-0.07569669,-0.18433563,-0.1363677,0.17280354,-0.026002165,0.06562664,0.2759379,-0.1585368,0.14628005,0.0076088537,0.022346692,0.12633625,0.031140875,-0.024889339,-0.3020146,0.25593334,0.14611268,-0.26108974,0.09249934,-0.29553753,-0.11305575,-0.03104342,0.14132942,-0.09442981,0.15237784,-0.113202795,-0.038837153,0.004375027,-0.064212844,0.20279053,0.054589152,-0.08140528,-0.084198594,0.040787805,-0.0746095,-0.05290013,-0.17527561,-0.15094708,0.0026772122,0.011140557,0.15760499,-0.08827574,0.19936068,0.21344852,0.21960479,0.21462376,0.10762471,0.047604457,0.20223269,-0.025075516,0.20863415,0.26305777,0.35322684,-0.114635855,-0.001653356,0.12213959,0.16757786,0.16799267,-0.30360696,-0.16420323,0.13067983,0.11030739,-0.3886186,0.082108535,-0.27152234,-0.013417183,0.1438761,0.10258437,-0.18205921,0.11031297,0.20489594,-0.31294405,-0.13989016,-0.060839668,0.019227516,0.10514947,0.1733974,0.40782866,0.12480473,-0.28392977,-0.017480131,0.20795377,-0.0953117,-0.21652646,-0.27452296,-0.20134811,-0.12200581,0.076814,-0.10358823,-0.117586106
